From Currency|To Currency|Conversion Date|Conversion Rate|Conversion Type|User Conversion Type
GBP|NOK|2024-04-17|1.35646660525038033628027964101653878691E01|300000007815001|MRC Daily
EUR|ZAR|2024-04-18|2.00700807078155503386725769040335041899E01|300000007815001|MRC Daily
INR|CNY|2024-04-15|8.659283184537983945688975866577764693E-02|300000007815001|MRC Daily
SGD|USD|2024-04-16|7.3598130284836561982602154173556147777E-01|300000007815001|MRC Daily
INR|AUD|2024-04-15|1.848463003012994694911181352705225605E-02|300000007815001|MRC Daily
AUD|EUR|2024-04-15|6.0882800608828006088280060882800608828E-01|300000007815001|MRC Daily
INR|MYR|2024-04-17|5.708251277221223278248708508148528698E-02|300000007815001|MRC Daily
INR|MYR|2024-04-18|5.708251277221223278248708508148528698E-02|300000007815001|MRC Daily
GBP|CZK|2024-04-19|2.96120817293455729937814628368374296713E01|300000007815001|MRC Daily
INR|TRY|2024-04-20|3.8738668939335244441001007205392422716E-01|300000007815001|MRC Daily
INR|JPY|2024-04-16|1.8422991893883566691230655858511422255E00|300000007815001|MRC Daily
GBP|CHF|2024-04-16|1.13843351548269581056466302367941712204E00|300000007815001|MRC Daily
GBP|SGD|2024-04-16|1.69262017603249830737982396750169262018E00|300000007815001|MRC Daily
USD|INR|2024-04-11|83.2625|300000007815001|MRC Daily
TRY|INR|2024-04-14|2.5934|300000007815001|MRC Daily
CHF|INR|2024-04-10|92.1861|300000007815001|MRC Daily
PLN|EUR|2024-04-10|0.23363|300000007815001|MRC Daily
MXN|INR|2024-04-08|5.0607|300000007815001|MRC Daily
ZAR|GBP|2024-04-11|0.042242573|300000007815001|MRC Daily
PLN|EUR|2024-04-13|0.23363|300000007815001|MRC Daily
PLN|INR|2024-04-09|21.0711|300000007815001|MRC Daily
GBP|HKD|2024-04-09|9.884585|300000007815001|MRC Daily
COP|INR|2024-04-10|0.02209|300000007815001|MRC Daily
CNY|INR|2024-04-09|11.5117|300000007815001|MRC Daily
USD|EUR|2024-04-10|0.923191|300000007815001|MRC Daily
AUD|USD|2024-04-10|0.6574|300000007815001|MRC Daily
ZAR|INR|2024-04-13|4.4419|300000007815001|MRC Daily
MXN|GBP|2024-04-13|0.048127376|300000007815001|MRC Daily
USD|EUR|2024-04-08|0.923191|300000007815001|MRC Daily
USD|KES|2024-04-14|128.948|300000007815001|MRC Daily
USD|COP|2024-04-09|3769.239|300000007815001|MRC Daily
MXN|GBP|2024-04-11|0.048127376|300000007815001|MRC Daily
CAD|USD|2024-04-13|0.73592|300000007815001|MRC Daily
CAD|INR|2024-04-14|61.2749|300000007815001|MRC Daily
NZD|INR|2024-04-12|50.072|300000007815001|MRC Daily
LKR|INR|2024-04-14|0.277|300000007815001|MRC Daily
ZAR|EUR|2024-04-14|0.049251|300000007815001|MRC Daily
NOK|INR|2024-04-09|7.7559|300000007815001|MRC Daily
CAD|USD|2024-04-08|0.73592|300000007815001|MRC Daily
USD|JPY|2024-04-11|151.75|300000007815001|MRC Daily
USD|EUR|2024-04-13|0.923191|300000007815001|MRC Daily
TRY|GBP|2024-04-13|0.024663|300000007815001|MRC Daily
KES|INR|2024-04-10|0.6355|300000007815001|MRC Daily
CHF|GBP|2024-04-10|0.8767|300000007815001|MRC Daily
NZD|INR|2024-04-11|50.072|300000007815001|MRC Daily
SGD|GBP|2024-04-11|0.5871|300000007815001|MRC Daily
CAD|EUR|2024-04-13|0.67939839|300000007815001|MRC Daily
GBP|HKD|2024-04-14|9.884585|300000007815001|MRC Daily
TRY|EUR|2024-04-14|0.028755|300000007815001|MRC Daily
CAD|EUR|2024-04-14|0.67939839|300000007815001|MRC Daily
USD|ZAR|2024-04-10|18.74479|300000007815001|MRC Daily
CZK|GBP|2024-04-11|0.03391|300000007815001|MRC Daily
NOK|GBP|2024-04-12|0.073759|300000007815001|MRC Daily
JPY|INR|2024-04-14|0.5487|300000007815001|MRC Daily
USD|ZAR|2024-04-14|18.74479|300000007815001|MRC Daily
USD|SGD|2024-04-14|1.348719|300000007815001|MRC Daily
TRY|INR|2024-04-09|2.5934|300000007815001|MRC Daily
SGD|GBP|2024-04-10|0.5871|300000007815001|MRC Daily
TRY|GBP|2024-04-11|0.024663|300000007815001|MRC Daily
CHF|EUR|2024-04-10|1.02213|300000007815001|MRC Daily
ZAR|EUR|2024-04-12|0.049251|300000007815001|MRC Daily
CHF|INR|2024-03-25|92.64574989|300000007815001|MRC Daily
TRY|GBP|2024-03-25|0.024517882|300000007815001|MRC Daily
MXN|USD|2024-03-26|0.059714183|300000007815001|MRC Daily
CHF|EUR|2024-03-27|1.026473448|300000007815001|MRC Daily
PLN|INR|2024-03-28|21.0247|300000007815001|MRC Daily
BDT|INR|2024-03-25|0.7514|300000007815001|MRC Daily
LKR|INR|2024-03-25|0.2725|300000007815001|MRC Daily
AUD|INR|2024-03-22|54.408618|300000007815001|MRC Daily
ZAR|INR|2024-03-22|4.4306|300000007815001|MRC Daily
USD|EUR|2024-03-22|0.922594335|300000007815001|MRC Daily
CZK|INR|2024-03-24|3.5869|300000007815001|MRC Daily
NOK|USD|2024-03-25|0.094198391|300000007815001|MRC Daily
GBP|HKD|2024-03-28|9.902949958|300000007815001|MRC Daily
IDR|INR|2024-03-24|0.0053|300000007815001|MRC Daily
USD|COP|2024-03-28|3891.121495|300000007815001|MRC Daily
IDR|INR|2024-03-22|0.0053|300000007815001|MRC Daily
GBP|USD|2024-03-25|1.2643|300000007815001|MRC Daily
ZAR|GBP|2024-03-26|0.042084662|300000007815001|MRC Daily
EUR|AUD|2024-03-23|1.658861341|300000007815001|MRC Daily
IDR|INR|2024-03-28|0.0053|300000007815001|MRC Daily
USD|SGD|2024-03-22|1.342629244|300000007815001|MRC Daily
TRY|GBP|2024-03-22|0.024517882|300000007815001|MRC Daily
MXN|INR|2024-03-24|4.9724|300000007815001|MRC Daily
USD|KES|2024-03-28|131.849|300000007815001|MRC Daily
CHF|INR|2024-03-22|92.64574989|300000007815001|MRC Daily
CHF|USD|2024-03-23|1.112594571|300000007815001|MRC Daily
PLN|EUR|2024-03-24|0.232944267|300000007815001|MRC Daily
HKD|INR|2024-03-25|10.631|300000007815001|MRC Daily
CZK|GBP|2024-03-25|0.034070662|300000007815001|MRC Daily
MXN|INR|2024-03-26|4.9724|300000007815001|MRC Daily
CZK|GBP|2024-03-27|0.034070662|300000007815001|MRC Daily
TRY|INR|2024-03-27|2.5812|300000007815001|MRC Daily
TRY|EUR|2024-03-22|0.028598541|300000007815001|MRC Daily
TRY|EUR|2024-03-28|0.028598541|300000007815001|MRC Daily
NOK|GBP|2024-03-22|0.07450636|300000007815001|MRC Daily
COP|INR|2024-03-23|0.0214|300000007815001|MRC Daily
USD|SGD|2024-03-28|1.342629244|300000007815001|MRC Daily
NOK|EUR|2024-03-24|0.086906902|300000007815001|MRC Daily
TRY|INR|2024-03-26|2.5812|300000007815001|MRC Daily
MXN|GBP|2024-03-25|0.047231023|300000007815001|MRC Daily
CAD|USD|2024-03-25|0.739543653|300000007815001|MRC Daily
PLN|USD|2024-03-26|0.252488291|300000007815001|MRC Daily
TRY|USD|2024-03-27|0.030997958|300000007815001|MRC Daily
CNY|INR|2024-03-28|11.5445|300000007815001|MRC Daily
MXN|INR|2024-03-28|4.9724|300000007815001|MRC Daily
SGD|INR|2024-03-24|62.0201|300000007815001|MRC Daily
ZAR|EUR|2024-03-26|0.049089065|300000007815001|MRC Daily
GBP|EUR|2024-03-25|1.166436018|300000007815001|MRC Daily
INR|MYR|2024-03-30|5.679204457039657884723507931009024256E-02|300000007815001|MRC Daily
HKD|GBP|2024-03-30|0.1012334861439477600549151573870403595|300000007815001|MRC Daily
INR|IDR|2024-03-30|1.92307692307692307692307692307692307692E02|300000007815001|MRC Daily
INR|THB|2024-03-30|4.3692926115261939092060995324856905667E-01|300000007815001|MRC Daily
INR|NZD|2024-03-30|2.000188017673661324164471460317269823E-02|300000007815001|MRC Daily
GBP|CHF|2024-03-30|1.14276239936514337718725180343448188451E00|300000007815001|MRC Daily
GBP|SGD|2024-03-30|1.70172375869896085021467976957203631679E00|300000007815001|MRC Daily
GBP|PLN|2024-03-30|5.03264077704134642023254051475872989171E00|300000007815001|MRC Daily
EUR|CHF|2024-03-30|9.7908408037375234544609259444289832382E-01|300000007815001|MRC Daily
INR|CAD|2024-03-30|1.630568595574962945328665558967067406E-02|300000007815001|MRC Daily
USD|CAD|2024-03-30|1.35854898979621704018352203567480361206E00|300000007815001|MRC Daily
USD|CHF|2024-03-30|9.0480000037494912015537891539238902254E-01|300000007815001|MRC Daily
INR|CZK|2024-03-30|2.8067811833389468957000112271247333558E-01|300000007815001|MRC Daily
GBP|CZK|2024-03-30|2.95357592982114561885449456282114231085E01|300000007815001|MRC Daily
INR|MXN|2024-03-30|1.9931435860639400462409311966834090728E-01|300000007815001|MRC Daily
INR|COP|2024-03-30|4.64684014869888475836431226765799256506E01|300000007815001|MRC Daily
COP|USD|2024-03-30|2.5828907491704347041368811052468261E-04|300000007815001|MRC Daily
INR|NOK|2024-03-30|1.2939456284046944347398522314092361839E-01|300000007815001|MRC Daily
INR|TRY|2024-03-30|3.8702685966406068581159532471553525815E-01|300000007815001|MRC Daily
GBP|NOK|2024-03-30|1.36161902602247308630641259109809972176E01|300000007815001|MRC Daily
EUR|NOK|2024-03-30|1.1665937798316257530756574213837409795E01|300000007815001|MRC Daily
GBP|TRY|2024-03-30|4.07268372018805698531642756890838310628E01|300000007815001|MRC Daily
USD|TRY|2024-03-30|3.22461105708812720136135339763723718936E01|300000007815001|MRC Daily
EUR|TRY|2024-03-30|3.48935154588741537450163336545862989914E01|300000007815001|MRC Daily
EUR|PLN|2024-03-30|4.31181361343989888693592956714552561959E00|300000007815001|MRC Daily
EUR|ZAR|2024-03-30|2.0490890006439262184523538141486521861E01|300000007815001|MRC Daily
GBP|MXN|2024-03-30|2.09738502649144105410544452208963812516E01|300000007815001|MRC Daily
USD|NOK|2024-03-30|1.07808314746461148945121514201416808248E01|300000007815001|MRC Daily
CAD|EUR|2024-03-30|0.680232377|300000007815001|MRC Daily
EUR|CAD|2024-03-30|1.47008586155551369763747661190787453506E00|300000007815001|MRC Daily
AED|USD|2024-04-13|2.7233745879193826654484104343373961543E-01|300000007815001|MRC Daily
CNY|USD|2024-04-13|1.3825791433235460555777459508058984697E-01|300000007815001|MRC Daily
INR|GBP|2024-04-09|9.51004260499087035909920876445526476E-03|300000007815001|MRC Daily
INR|MYR|2024-04-13|5.702945000798412300111777722015648881E-02|300000007815001|MRC Daily
INR|NZD|2024-04-14|1.997124141236619268253714650902700112E-02|300000007815001|MRC Daily
JPY|USD|2024-04-09|6.58978583196046128500823723228995058E-03|300000007815001|MRC Daily
INR|EUR|2024-04-10|1.108770373655615921942565694644639095E-02|300000007815001|MRC Daily
USD|MXN|2024-04-13|1.64527805199078644290885159591971043106E01|300000007815001|MRC Daily
USD|CHF|2024-04-11|0.9031791907514450867052023121387283237|300000007815001|MRC Daily
ZAR|USD|2024-04-12|5.334815700789392679245806434748001978E-02|300000007815001|MRC Daily
USD|NOK|2024-04-13|1.07353730542136339237788513150831991412E01|300000007815001|MRC Daily
USD|TRY|2024-04-08|3.21058207853083764086428869554050149292E01|300000007815001|MRC Daily
EUR|NOK|2024-04-13|1.16285830571544857259142973428687714402E01|300000007815001|MRC Daily
HKD|INR|2024-04-12|10.638|300000007815001|MRC Daily
USD|AED|2024-04-13|3.671915|300000007815001|MRC Daily
NOK|INR|2024-04-13|7.7559|300000007815001|MRC Daily
PLN|INR|2024-04-08|21.0711|300000007815001|MRC Daily
GBP|USD|2024-04-09|1.2629|300000007815001|MRC Daily
NOK|INR|2024-04-11|7.7559|300000007815001|MRC Daily
GBP|USD|2024-04-12|1.2629|300000007815001|MRC Daily
CNY|INR|2024-04-14|11.5117|300000007815001|MRC Daily
PLN|USD|2024-04-11|0.253068|300000007815001|MRC Daily
EUR|AUD|2024-04-11|1.6477|300000007815001|MRC Daily
BDT|INR|2024-04-09|0.7507|300000007815001|MRC Daily
NOK|EUR|2024-04-09|0.085995|300000007815001|MRC Daily
THB|INR|2024-04-10|2.2752|300000007815001|MRC Daily
MYR|INR|2024-04-14|17.5348|300000007815001|MRC Daily
GBP|EUR|2024-04-09|1.165897|300000007815001|MRC Daily
USD|EUR|2024-04-09|0.923191|300000007815001|MRC Daily
USD|KES|2024-04-10|128.948|300000007815001|MRC Daily
PLN|EUR|2024-04-12|0.23363|300000007815001|MRC Daily
USD|COP|2024-04-13|3769.239|300000007815001|MRC Daily
SGD|INR|2024-04-12|61.7345|300000007815001|MRC Daily
ZAR|EUR|2024-04-08|0.049251|300000007815001|MRC Daily
TRY|INR|2024-04-11|2.5934|300000007815001|MRC Daily
EUR|AUD|2024-04-09|1.6477|300000007815001|MRC Daily
CHF|USD|2024-04-12|1.1072|300000007815001|MRC Daily
TRY|INR|2024-04-12|2.5934|300000007815001|MRC Daily
TRY|USD|2024-04-12|0.031147|300000007815001|MRC Daily
AUD|INR|2024-04-13|54.737|300000007815001|MRC Daily
ZAR|GBP|2024-04-14|0.042242573|300000007815001|MRC Daily
NOK|USD|2024-04-12|0.09315|300000007815001|MRC Daily
CHF|EUR|2024-04-12|1.02213|300000007815001|MRC Daily
CAD|USD|2024-04-09|0.73592|300000007815001|MRC Daily
IDR|INR|2024-04-12|0.0052|300000007815001|MRC Daily
USD|SGD|2024-04-09|1.348719|300000007815001|MRC Daily
USD|COP|2024-04-10|3769.239|300000007815001|MRC Daily
NOK|GBP|2024-04-10|0.073759|300000007815001|MRC Daily
USD|ZAR|2024-04-12|18.74479|300000007815001|MRC Daily
HKD|INR|2024-04-14|10.638|300000007815001|MRC Daily
THB|INR|2024-04-09|2.2752|300000007815001|MRC Daily
GBP|HKD|2024-04-10|9.884585|300000007815001|MRC Daily
GBP|HKD|2024-04-13|9.884585|300000007815001|MRC Daily
BDT|INR|2024-04-14|0.7507|300000007815001|MRC Daily
CHF|GBP|2024-04-08|0.8767|300000007815001|MRC Daily
ZAR|GBP|2024-04-09|0.042242573|300000007815001|MRC Daily
CNY|INR|2024-04-11|11.5117|300000007815001|MRC Daily
USD|AED|2024-04-14|3.671915|300000007815001|MRC Daily
GBP|USD|2024-04-08|1.2629|300000007815001|MRC Daily
PLN|USD|2024-04-09|0.253068|300000007815001|MRC Daily
USD|CNY|2024-04-10|7.232859|300000007815001|MRC Daily
HKD|INR|2024-04-13|10.638|300000007815001|MRC Daily
CHF|EUR|2024-04-13|1.02213|300000007815001|MRC Daily
EUR|AUD|2024-04-12|1.6477|300000007815001|MRC Daily
TRY|INR|2024-04-13|2.5934|300000007815001|MRC Daily
GBP|USD|2024-04-14|1.2629|300000007815001|MRC Daily
THB|INR|2024-04-14|2.2752|300000007815001|MRC Daily
CHF|INR|2024-04-13|92.1861|300000007815001|MRC Daily
COP|INR|2024-04-13|0.02209|300000007815001|MRC Daily
PLN|GBP|2024-04-14|0.2004|300000007815001|MRC Daily
USD|INR|2024-04-08|83.2625|300000007815001|MRC Daily
GBP|EUR|2024-04-10|1.165897|300000007815001|MRC Daily
CHF|EUR|2024-04-11|1.02213|300000007815001|MRC Daily
USD|CNY|2024-04-08|7.232859|300000007815001|MRC Daily
CHF|EUR|2024-04-08|1.02213|300000007815001|MRC Daily
USD|ZAR|2024-04-09|18.74479|300000007815001|MRC Daily
CNY|INR|2024-04-08|11.5117|300000007815001|MRC Daily
AUD|INR|2024-04-11|54.737|300000007815001|MRC Daily
MXN|INR|2024-04-12|5.0607|300000007815001|MRC Daily
USD|AED|2024-04-08|3.671915|300000007815001|MRC Daily
MYR|INR|2024-04-08|17.5348|300000007815001|MRC Daily
SGD|INR|2024-04-09|61.7345|300000007815001|MRC Daily
TRY|GBP|2024-04-09|0.024663|300000007815001|MRC Daily
ZAR|EUR|2024-04-09|0.049251|300000007815001|MRC Daily
EUR|INR|2024-04-08|90.19|300000007815001|MRC Daily
CZK|GBP|2024-04-09|0.03391|300000007815001|MRC Daily
USD|CNY|2024-04-11|7.232859|300000007815001|MRC Daily
PLN|EUR|2024-04-11|0.23363|300000007815001|MRC Daily
NOK|GBP|2024-04-14|0.073759|300000007815001|MRC Daily
USD|JPY|2024-04-10|151.75|300000007815001|MRC Daily
USD|SGD|2024-04-11|1.348719|300000007815001|MRC Daily
USD|KES|2024-04-13|128.948|300000007815001|MRC Daily
USD|COP|2024-04-11|3769.239|300000007815001|MRC Daily
CAD|INR|2024-04-12|61.2749|300000007815001|MRC Daily
CHF|USD|2024-04-09|1.1072|300000007815001|MRC Daily
EUR|INR|2024-04-13|90.19|300000007815001|MRC Daily
THB|INR|2024-04-12|2.2752|300000007815001|MRC Daily
USD|ZAR|2024-04-13|18.74479|300000007815001|MRC Daily
USD|JPY|2024-04-13|151.75|300000007815001|MRC Daily
AED|INR|2024-04-09|22.6755|300000007815001|MRC Daily
TRY|INR|2024-04-10|2.5934|300000007815001|MRC Daily
TRY|USD|2024-04-11|0.031147|300000007815001|MRC Daily
AUD|USD|2024-04-12|0.6574|300000007815001|MRC Daily
EUR|AUD|2024-04-13|1.6477|300000007815001|MRC Daily
NZD|INR|2024-04-14|50.072|300000007815001|MRC Daily
COP|INR|2024-04-14|0.02209|300000007815001|MRC Daily
MXN|GBP|2024-04-08|0.048127376|300000007815001|MRC Daily
EUR|INR|2024-04-14|90.19|300000007815001|MRC Daily
INR|AED|2024-04-10|4.410046084981588057595201869859540032E-02|300000007815001|MRC Daily
USD|INR|2024-03-22|83.27|300000007815001|MRC Daily
GBP|USD|2024-03-23|1.2643|300000007815001|MRC Daily
PLN|EUR|2024-03-25|0.232944267|300000007815001|MRC Daily
GBP|EUR|2024-03-26|1.166436018|300000007815001|MRC Daily
GBP|USD|2024-03-28|1.2643|300000007815001|MRC Daily
TRY|EUR|2024-03-23|0.028598541|300000007815001|MRC Daily
USD|EUR|2024-03-24|0.922594335|300000007815001|MRC Daily
NOK|INR|2024-03-28|7.8439|300000007815001|MRC Daily
BDT|INR|2024-03-22|0.7514|300000007815001|MRC Daily
ZAR|EUR|2024-03-25|0.049089065|300000007815001|MRC Daily
CHF|USD|2024-03-26|1.112594571|300000007815001|MRC Daily
GBP|EUR|2024-03-23|1.166436018|300000007815001|MRC Daily
EUR|INR|2024-03-25|90.256353|300000007815001|MRC Daily
TRY|USD|2024-03-28|0.030997958|300000007815001|MRC Daily
TRY|USD|2024-03-22|0.030997958|300000007815001|MRC Daily
LKR|INR|2024-03-22|0.2725|300000007815001|MRC Daily
NOK|GBP|2024-03-24|0.07450636|300000007815001|MRC Daily
CNY|INR|2024-03-24|11.5445|300000007815001|MRC Daily
TRY|EUR|2024-03-27|0.028598541|300000007815001|MRC Daily
MYR|INR|2024-03-23|17.635|300000007815001|MRC Daily
PLN|GBP|2024-03-23|0.199705996|300000007815001|MRC Daily
TRY|EUR|2024-03-24|0.028598541|300000007815001|MRC Daily
MXN|GBP|2024-03-22|0.047231023|300000007815001|MRC Daily
ZAR|GBP|2024-03-23|0.042084662|300000007815001|MRC Daily
USD|EUR|2024-03-23|0.922594335|300000007815001|MRC Daily
CAD|INR|2024-03-24|61.5818|300000007815001|MRC Daily
USD|KES|2024-03-26|131.849|300000007815001|MRC Daily
TRY|GBP|2024-03-24|0.024517882|300000007815001|MRC Daily
NOK|EUR|2024-03-22|0.086906902|300000007815001|MRC Daily
KES|INR|2024-03-23|0.6202|300000007815001|MRC Daily
TRY|INR|2024-03-24|2.5812|300000007815001|MRC Daily
NOK|INR|2024-03-26|7.8439|300000007815001|MRC Daily
USD|JPY|2024-03-28|151.55|300000007815001|MRC Daily
CHF|INR|2024-03-23|92.64574989|300000007815001|MRC Daily
CAD|INR|2024-03-25|61.5818|300000007815001|MRC Daily
KES|INR|2024-03-27|0.6202|300000007815001|MRC Daily
JPY|INR|2024-03-25|0.549455625|300000007815001|MRC Daily
PLN|INR|2024-03-26|21.0247|300000007815001|MRC Daily
USD|KES|2024-03-23|131.849|300000007815001|MRC Daily
CHF|GBP|2024-03-23|0.880008361|300000007815001|MRC Daily
USD|INR|2024-03-24|83.27|300000007815001|MRC Daily
IDR|INR|2024-03-26|0.0053|300000007815001|MRC Daily
PLN|EUR|2024-03-22|0.232944267|300000007815001|MRC Daily
THB|INR|2024-03-24|2.3012|300000007815001|MRC Daily
PLN|EUR|2024-03-27|0.232944267|300000007815001|MRC Daily
CZK|GBP|2024-03-22|0.034070662|300000007815001|MRC Daily
CHF|USD|2024-03-24|1.112594571|300000007815001|MRC Daily
THB|INR|2024-03-27|2.3012|300000007815001|MRC Daily
INR|JPY|2024-04-10|1.82248952068525605977765627847639876071E00|300000007815001|MRC Daily
INR|SGD|2024-04-14|1.619839797843993229069645012108302489E-02|300000007815001|MRC Daily
USD|NOK|2024-04-09|1.07353730542136339237788513150831991412E01|300000007815001|MRC Daily
EUR|CHF|2024-04-09|9.7834913367184213358379071155332491953E-01|300000007815001|MRC Daily
INR|ZAR|2024-04-10|2.2512888628739953623449424795695535694E-01|300000007815001|MRC Daily
CNY|USD|2024-04-11|1.3825791433235460555777459508058984697E-01|300000007815001|MRC Daily
INR|MXN|2024-04-11|1.9760112237437508645049103878910032209E-01|300000007815001|MRC Daily
INR|CZK|2024-04-13|2.8044197655505075999775646418755959392E-01|300000007815001|MRC Daily
GBP|ZAR|2024-04-14|2.36728004234022392528030903799349532994E01|300000007815001|MRC Daily
AUD|EUR|2024-04-08|6.0690659707471020209989682587849729927E-01|300000007815001|MRC Daily
USD|MXN|2024-04-08|1.64527805199078644290885159591971043106E01|300000007815001|MRC Daily
INR|AUD|2024-04-09|1.826917806967864515775435263167510094E-02|300000007815001|MRC Daily
INR|THB|2024-04-09|4.3952180028129395218002812939521800281E-01|300000007815001|MRC Daily
INR|AED|2024-04-09|4.410046084981588057595201869859540032E-02|300000007815001|MRC Daily
EUR|NOK|2024-04-09|1.16285830571544857259142973428687714402E01|300000007815001|MRC Daily
EUR|ZAR|2024-04-11|2.030415626078658301354287222594465087E01|300000007815001|MRC Daily
INR|AED|2024-04-13|4.410046084981588057595201869859540032E-02|300000007815001|MRC Daily
INR|GBP|2024-04-14|9.51004260499087035909920876445526476E-03|300000007815001|MRC Daily
INR|CHF|2024-04-08|1.084762236389217029465396627040302171E-02|300000007815001|MRC Daily
USD|CAD|2024-04-10|1.35884335253831938254158060658767257311E00|300000007815001|MRC Daily
INR|HKD|2024-04-12|9.400263207369806354577928181989095695E-02|300000007815001|MRC Daily
EUR|USD|2024-04-12|1.08319946793242135159463209671671409275E00|300000007815001|MRC Daily
INR|SGD|2024-04-13|1.619839797843993229069645012108302489E-02|300000007815001|MRC Daily
CNY|USD|2024-04-09|1.3825791433235460555777459508058984697E-01|300000007815001|MRC Daily
USD|PLN|2024-04-13|3.95150710480977444797445745807450961797E00|300000007815001|MRC Daily
EUR|USD|2024-04-14|1.08319946793242135159463209671671409275E00|300000007815001|MRC Daily
ZAR|USD|2024-04-14|5.334815700789392679245806434748001978E-02|300000007815001|MRC Daily
INR|USD|2024-04-08|1.201020867737576940399339438522744333E-02|300000007815001|MRC Daily
JPY|USD|2024-04-10|6.58978583196046128500823723228995058E-03|300000007815001|MRC Daily
INR|NOK|2024-04-11|0.1289341017805799455898090485952629611|300000007815001|MRC Daily
INR|NOK|2024-04-13|0.1289341017805799455898090485952629611|300000007815001|MRC Daily
INR|GBP|2024-04-08|9.51004260499087035909920876445526476E-03|300000007815001|MRC Daily
COP|USD|2024-04-10|2.6530554310830382472430111224042837E-04|300000007815001|MRC Daily
GBP|ZAR|2024-04-11|2.36728004234022392528030903799349532994E01|300000007815001|MRC Daily
KES|USD|2024-04-12|7.75506405682910940844371374507553432E-03|300000007815001|MRC Daily
INR|ZAR|2024-04-13|2.2512888628739953623449424795695535694E-01|300000007815001|MRC Daily
GBP|NOK|2024-04-09|1.35576675388766116677286839572120012473E01|300000007815001|MRC Daily
USD|TRY|2024-04-09|3.21058207853083764086428869554050149292E01|300000007815001|MRC Daily
INR|AUD|2024-04-13|1.826917806967864515775435263167510094E-02|300000007815001|MRC Daily
HKD|GBP|2024-04-13|1.0116762615729441347309978112384080869E-01|300000007815001|MRC Daily
INR|USD|2024-04-10|1.201020867737576940399339438522744333E-02|300000007815001|MRC Daily
INR|NOK|2024-04-10|0.1289341017805799455898090485952629611|300000007815001|MRC Daily
GBP|MXN|2024-04-11|2.07781949300539468430607976632675756102E01|300000007815001|MRC Daily
PLN|INR|2024-04-11|21.0711|300000007815001|MRC Daily
MYR|INR|2024-04-10|17.5348|300000007815001|MRC Daily
USD|INR|2024-04-09|83.2625|300000007815001|MRC Daily
LKR|INR|2024-04-12|0.277|300000007815001|MRC Daily
TRY|GBP|2024-04-12|0.024663|300000007815001|MRC Daily
PLN|GBP|2024-04-08|0.2004|300000007815001|MRC Daily
USD|JPY|2024-04-09|151.75|300000007815001|MRC Daily
TRY|USD|2024-04-09|0.031147|300000007815001|MRC Daily
USD|AED|2024-04-12|3.671915|300000007815001|MRC Daily
TRY|GBP|2024-04-14|0.024663|300000007815001|MRC Daily
PLN|EUR|2024-04-08|0.23363|300000007815001|MRC Daily
PLN|GBP|2024-04-13|0.2004|300000007815001|MRC Daily
ZAR|INR|2024-04-08|4.4419|300000007815001|MRC Daily
TRY|GBP|2024-04-08|0.024663|300000007815001|MRC Daily
NOK|INR|2024-04-08|7.7559|300000007815001|MRC Daily
GBP|INR|2024-04-09|105.152|300000007815001|MRC Daily
USD|AED|2024-04-11|3.671915|300000007815001|MRC Daily
CHF|USD|2024-04-11|1.1072|300000007815001|MRC Daily
NOK|USD|2024-04-13|0.09315|300000007815001|MRC Daily
COP|INR|2024-04-08|0.02209|300000007815001|MRC Daily
NOK|GBP|2024-04-08|0.073759|300000007815001|MRC Daily
NOK|INR|2024-04-10|7.7559|300000007815001|MRC Daily
THB|INR|2024-04-11|2.2752|300000007815001|MRC Daily
USD|INR|2024-04-12|83.2625|300000007815001|MRC Daily
CNY|INR|2024-04-13|11.5117|300000007815001|MRC Daily
SGD|GBP|2024-04-14|0.5871|300000007815001|MRC Daily
AUD|INR|2024-04-09|54.737|300000007815001|MRC Daily
GBP|USD|2024-04-11|1.2629|300000007815001|MRC Daily
CAD|INR|2024-04-11|61.2749|300000007815001|MRC Daily
NOK|GBP|2024-04-11|0.073759|300000007815001|MRC Daily
GBP|HKD|2024-04-12|9.884585|300000007815001|MRC Daily
MXN|USD|2024-04-12|0.06078|300000007815001|MRC Daily
JPY|INR|2024-04-09|0.5487|300000007815001|MRC Daily
PLN|GBP|2024-04-12|0.2004|300000007815001|MRC Daily
USD|JPY|2024-04-08|151.75|300000007815001|MRC Daily
ZAR|GBP|2024-04-10|0.042242573|300000007815001|MRC Daily
CHF|INR|2024-04-11|92.1861|300000007815001|MRC Daily
IDR|INR|2024-04-14|0.0052|300000007815001|MRC Daily
CAD|EUR|2024-04-08|0.67939839|300000007815001|MRC Daily
KES|INR|2024-04-11|0.6355|300000007815001|MRC Daily
USD|CNY|2024-04-14|7.232859|300000007815001|MRC Daily
USD|COP|2024-04-14|3769.239|300000007815001|MRC Daily
EUR|INR|2024-04-10|90.19|300000007815001|MRC Daily
HKD|INR|2024-04-11|10.638|300000007815001|MRC Daily
PLN|INR|2024-04-14|21.0711|300000007815001|MRC Daily
JPY|INR|2024-04-08|0.5487|300000007815001|MRC Daily
SGD|INR|2024-04-10|61.7345|300000007815001|MRC Daily
USD|CNY|2024-04-13|7.232859|300000007815001|MRC Daily
GBP|PLN|2024-04-10|4.99001996007984031936127744510978043912E00|300000007815001|MRC Daily
EUR|ZAR|2024-04-13|2.030415626078658301354287222594465087E01|300000007815001|MRC Daily
USD|GBP|2024-04-14|7.9182833161770528149497189009422757146E-01|300000007815001|MRC Daily
